REF	Feature Numbers	SystematicName	ccRCC-1	ccRCC-2	ccRCC-3	ccRCC-4	ccRCC-5	ccRCC-6	ccRCC-7	ccRCC-8	ccRCC-9	ccRCC-10	ccRCC-11	ccRCC-12	ccRCC-13	ccRCC-14	ccRCC-15	ccRCC-16	ccRCC-17	ccRCC-18	ccRCC-19	ccRCC-20	ccRCC-21	ccRCC-22	ccRCC-23	ccRCC-24	ccRCC-25	ccRCC-26	ccRCC-27	ccRCC-28	ccRCC-29	ccRCC-30	ccRCC-31	ccRCC-32	ccRCC-34	ccRCC-35	ccRCC-36	ccRCC-37	ccRCC-38	ccRCC-39	ccRCC-40	ccRCC-41	ccRCC-42	ccRCC-43	ccRCC-44	ccRCC-45	ccRCC-46	ccRCC-48	ccRCC-49	ccRCC-50	ccRCC-51	ccRCC-52	ccRCC-53	ccRCC-54	ccRCC-55	ccRCC-56	ccRCC-58	ccRCC-59	ccRCC-60	ccRCC-61	ccRCC-62	ccRCC-63	ccRCC-64	ccRCC-65	ccRCC-66	ccRCC-67	ccRCC-68	ccRCC-69	ccRCC-70	ccRCC-71	ccRCC-72	ccRCC-73	ccRCC-75	ccRCC-76	ccRCC-77	ccRCC-78	ccRCC-79	ccRCC-80	ccRCC-81	ccRCC-82	ccRCC-83	ccRCC-84	ccRCC-85	ccRCC-86	ccRCC-87	ccRCC-88	ccRCC-89	ccRCC-90	ccRCC-91	ccRCC-92	ccRCC-93	ccRCC-94	ccRCC-95	ccRCC-96	ccRCC-97	ccRCC-98	ccRCC-99	ccRCC-100	ccRCC-102	ccRCC-103	ccRCC-104	ccRCC-105	ccRCC-106
A_33_P3762733	2100	AY063451	5.904298116	5.769722031	6.537127567	5.987637245	6.437884788	5.800448328	6.583018569	6.235294131	6.751400182	6.324929169	6.317060412	5.984575814	6.473505177	6.069535664	6.340369088	6.279436959	6.042123512	6.006952479	6.395882825	6.544950291	6.455430093	6.120911653	6.844548904	6.827086239	6.556074836	6.624220923	6.459533851	5.823879265	6.538572058	6.281500138	6.262539158	6.476372952	6.341236015	6.424684888	6.947462673	5.882451205	6.028226934	6.411126387	6.227363476	6.101789371	5.621546561	6.508903544	6.297652227	5.864674283	6.179453577	6.465489499	6.435427519	6.43464679	6.448451286	5.93548964	6.756723634	6.133400423	6.386056769	7.045458703	6.091528346	6.321458312	6.943443643	6.670170994	6.277631477	5.687473089	6.350725974	5.913146454	6.566224495	6.24674265	6.58702375	6.671486723	6.531415239	6.186579167	6.242412624	5.972079637	6.022965147	6.127467991	6.579598481	6.247985303	6.10334535	6.424684888	6.457865176	5.841777715	6.244120903	6.56005265	6.40350302	6.759575214	6.467543028	6.882625258	6.401730925	6.322347421	6.06283508	6.297652227	6.853341429	7.22660746	6.677529576	6.350997817	6.574367137	6.439793188	6.112731135	6.103975481	6.162214662	5.989187755	5.803702906	6.473252117	6.734959926
A_33_P3209960	2101	NM_153819	7.169489891	6.491921359	8.881658962	9.677343881	8.351848574	8.485295159	9.09849766	9.27297898	8.825320417	11.62700186	9.747192987	9.279950378	9.503536135	9.083980609	8.492917813	10.37772981	9.178268918	8.504723125	9.134239971	8.070070288	8.742812111	9.029566862	8.362491911	7.290495023	9.69435305	8.599203382	9.612875259	9.093885775	9.160809249	7.532524902	8.472130155	8.800540198	8.094787499	9.477190614	7.836769242	8.616948725	8.559402887	9.045983273	9.034695806	6.84380353	9.150992484	7.943333791	9.820524093	8.263635451	8.496139135	8.317637426	8.532485222	7.350010071	8.448285184	9.197659274	9.577217841	9.339711497	7.303382111	7.331145276	9.189380838	8.832024375	10.39748465	8.377258962	9.255774363	9.348250675	8.630694698	8.988680129	9.558854233	9.102133551	8.365112294	7.669659524	10.41780135	8.685888934	9.280636912	9.753415792	8.5306074	8.996792681	9.193870879	8.863184742	10.13070484	8.22706116	8.223713638	10.11210239	8.671133137	8.326069744	8.213268873	9.248445808	8.49433693	8.867753268	8.338925005	7.126331515	8.675693225	9.914677451	8.576696589	8.889620012	9.423038241	8.684276779	8.254827327	6.850598687	10.40229678	10.76751897	8.549811143	9.837911917	10.00845483	8.55807029	9.07935072
A_33_P3364508	2102	NM_018275	7.697025706	6.691985396	7.215237072	7.294963518	7.543177534	7.008602682	6.903522553	6.734959926	7.837990808	8.097233295	7.184080819	7.502224839	8.11910074	7.649162639	7.021883479	7.119948822	7.839620959	7.097491786	7.471243472	7.001194639	7.415618806	7.22400167	7.110533467	6.772859418	7.158567264	7.682207963	7.190064584	7.092392439	7.190337846	7.425518953	7.910413398	7.453921181	7.161021952	7.463853253	7.658604883	7.168520888	7.348173429	6.645620006	6.47613266	6.408084676	7.109822233	7.987029008	6.987476842	8.022314522	6.21371401	7.386586879	7.68288436	7.011325271	6.673643484	7.276817249	7.178451575	7.730083328	7.033824788	6.945231705	7.311190638	7.804681451	6.618116271	6.616379727	6.404139589	7.06989682	7.685064832	8.28617032	7.236074581	7.038308736	7.057242651	6.150550638	8.051508882	7.131898244	6.708869776	6.792324898	7.876868035	7.220009688	7.384376113	7.460906158	7.405031348	7.39067259	7.308498036	7.810822037	7.808599304	7.435665134	7.097784222	7.279161187	6.590416347	7.190775164	7.308748069	7.385820552	6.613021842	6.831734204	7.429391289	7.558347313	7.321499665	6.353947512	6.889014811	7.505545476	7.374669946	7.578447329	7.537520727	7.322532377	7.211105857	7.011074754	7.21263058
A_24_P50862	2103	ENST00000369044	3.016610874	2.729603423	2.643575627	2.882543646	2.69606317	3.298084174	2.668755596	2.950127739	2.573924368	2.581664916	2.635343985	2.947823092	2.699217096	3.428445209	3.410463584	2.507990698	2.677135836	3.046232071	2.58300676	2.783129098	2.688944103	2.944659183	2.66694606	2.823306962	2.697952179	2.790697734	2.547414552	2.780154548	2.64594051	2.647850942	2.669590764	2.611565073	2.956843515	2.719048313	3.010896017	3.217257372	3.155039507	3.381544793	3.483319554	2.685219271	2.820058501	3.477330483	2.909318104	3.392432269	2.776676689	3.480807285	3.6860236	3.839598314	3.134341413	3.077723512	2.53575555	2.661218561	4.285527541	3.1438152	2.668889217	3.024121081	2.558156526	2.726448439	3.065655583	2.990869021	2.716512759	3.228779904	2.718738672	2.688730778	2.651665075	2.664752682	3.677317	2.587464343	3.444321857	2.705617052	2.701893796	3.490073974	2.793501438	2.70003176	3.493659216	3.327091016	3.228182391	3.282312031	3.569310161	3.007359765	2.707374993	2.589546268	2.865850106	2.804131406	2.774649494	3.299623365	3.103490752	2.731613935	2.533706761	2.605928161	2.943307877	2.858830405	2.662006712	2.647312187	2.777275045	3.21661932	2.959238797	2.541055086	2.488721921	2.76722183	2.702167516
A_33_P3314356	2104	ENST00000315194	3.987924218	6.296752474	5.072507779	3.672616918	4.976601403	3.744221619	4.271874991	3.813767248	4.654463353	6.362787655	4.499332411	3.585630818	4.977738983	3.444321857	4.658646722	3.57823037	3.579610608	3.186229169	3.483702347	4.012505939	3.59697547	3.934228858	2.893538968	4.403520358	3.616704052	3.84341805	4.256793163	3.323127782	4.199786902	4.384668095	3.65608526	3.728414701	3.819303638	4.565779148	5.895783077	5.93548964	3.169181473	3.878794123	4.152116692	4.481254726	3.076573205	4.03882567	4.444146534	3.41311733	4.391547104	3.494346897	4.197432233	4.409656399	3.149263542	3.730824928	3.458200264	4.393471325	4.30218314	3.934228858	4.507243145	3.920625834	4.993415252	3.037571284	4.230260291	4.31310041	4.780815863	4.212274208	3.919891864	3.302121351	3.697299037	2.672339905	4.415404031	3.832010479	3.464202951	3.484931066	6.208457384	4.15466004	5.420499686	4.220244969	3.509558544	3.338819598	4.038043516	4.592212066	3.589422803	3.412194221	4.717603884	3.734948721	3.524141423	2.863953826	2.773670072	3.726254228	3.114239643	3.944734973	3.631020534	6.041508282	2.954298366	3.790295853	3.024121081	3.942464166	4.454668019	3.229802555	4.382022214	4.138990998	3.740095293	4.359119761	2.871710258
A_33_P3212769	2105	ENST00000416328	3.041788086	2.74018943	2.649944203	2.907556409	2.706475852	3.322518225	2.663743884	2.977195543	3.499175685	2.58559911	2.640720356	2.966822437	3.349457648	3.457918746	3.446226658	2.492210665	2.684921714	3.07689949	2.588363113	2.798825178	2.697109082	2.964733275	2.628866994	2.846653915	2.706475852	2.803631671	2.55280847	2.793862069	2.653006231	2.656068012	2.679314051	2.616254025	2.983828315	2.729848524	3.021548025	3.239149509	3.183537258	3.406796935	3.51352777	2.690377414	2.844770898	3.521141272	2.936078064	3.430553783	2.793107855	3.507572777	3.726971712	3.875188096	3.16294744	3.106873942	2.815087301	2.669364132	4.320774195	2.763585614	2.679405398	3.046499522	2.706234967	2.737662915	3.089960025	3.018028836	3.014681976	3.259033375	2.731162845	2.69936273	2.65906145	2.679314051	3.709797835	2.598950347	3.480807285	2.707065663	2.703699157	3.523761257	2.804305516	2.576655194	3.523362974	3.349457648	3.576461426	3.30661594	3.606574347	2.713841092	2.715094279	2.595343647	2.870369267	2.822842547	2.774064172	3.325084613	3.128706601	2.744481258	2.537557506	3.062182446	2.964733275	2.873808286	2.666262718	2.655112003	2.790697734	3.244254481	2.974109526	2.545536376	2.491958265	2.780347096	2.707951962
A_24_P12401	2106	NM_001025366	12.59786781	7.58769625	12.32350525	13.58348715	12.34400473	13.34945573	12.0379411	12.85039339	13.08870055	10.077425	12.22576864	12.00873901	11.62984379	10.42193512	11.63037293	12.96759519	12.63637142	13.61078648	13.13603583	13.24748383	12.54424735	12.63138395	11.84096791	12.97389901	11.52503075	11.94934214	11.59659556	12.88548381	12.66622088	12.56715326	11.93429705	11.63489032	12.72865064	12.68607881	11.65260812	8.681200748	12.2468973	11.54119212	12.71864072	8.880703761	12.31234054	13.08309614	13.89918341	11.71584193	12.16421265	13.09925001	12.23774611	12.15722713	12.700209	13.27650398	13.07138382	12.53058038	11.2473507	10.60379266	12.51345115	11.80363734	13.01920467	13.64009405	12.61137168	13.15507836	9.677826699	11.31657507	13.00011476	12.58914085	13.46307902	13.32268519	10.78279206	12.88895319	12.41281798	12.61838202	13.28931425	12.92312419	13.37475199	13.12188921	11.69826948	11.59659556	10.85639632	12.92410594	12.59248701	11.39777061	13.51126044	13.08958325	13.26274582	12.93886223	13.06120789	11.97404582	13.07243298	12.50995779	12.01207452	11.30475864	12.93803141	12.59081309	12.23396896	8.498853309	13.30657685	12.09031224	11.5105351	12.81746955	12.46571274	12.55587338	12.7450909
A_33_P3355608	2107	NM_031852	6.898089699	7.535357555	7.265913773	6.719189158	6.531701558	6.846424115	7.178451575	7.154885584	7.64013535	7.549425054	6.609131678	5.999156366	6.722659735	7.022408176	6.686530348	6.387172107	6.545552909	6.743987523	7.394839702	7.759503759	7.145520414	6.768144106	6.992215114	9.135984144	6.985822589	7.377448134	7.127050158	6.598591861	6.826348389	7.128565675	6.766533954	6.950346304	9.1113578	7.019019678	7.575499978	7.916331277	6.823134473	7.049487249	6.766273553	6.966069867	7.087639951	6.872729815	7.108379797	6.540965104	6.446946873	6.737078052	7.151350361	6.894935177	7.55482696	6.358956891	8.272521419	7.025413805	7.193387131	7.536144137	7.182225374	6.820741628	7.613388609	7.061501555	6.817647321	6.343529419	7.503720237	7.211595223	7.491221233	6.638604705	7.505036933	7.631521238	7.009580624	6.014924164	6.996532599	2.826876705	6.466117525	6.873858333	6.94003672	7.684454093	6.916428968	6.758952559	6.699809041	6.945500305	6.933548507	7.961043315	7.055054011	7.572051946	7.108896103	7.123348646	7.412325141	8.233952493	6.890642482	6.861705122	7.793169412	7.778304919	7.464913775	6.742453101	7.745883238	7.440866897	7.101267349	6.550220584	6.594766988	6.738397414	7.434962466	6.975330531	7.283034116
A_23_P48717	2108	NM_006432	14.9173862	15.02241335	14.5935595	14.98616255	14.52808628	14.76350629	14.82251661	14.67263177	13.5531569	14.60250962	15.39721042	15.14167102	15.80388759	15.21515491	13.99257514	15.01256308	15.09201795	14.81320372	14.92018141	13.81125109	14.5982498	14.56146404	14.46719039	14.66753968	14.47630185	15.48543132	15.3678573	14.68562743	14.52808628	12.9031473	15.83141902	14.69291321	14.81320372	14.5982498	14.70768907	14.75390664	14.61441061	14.25856062	14.37949361	14.5714642	15.03203835	15.11553123	14.5112827	14.46226203	14.46928455	14.98895107	14.65519254	13.56869934	14.7024755	14.46719039	14.49870405	15.72219393	13.99867975	14.3439061	14.53734719	15.20883678	14.49648456	14.43449291	14.67790596	14.82007488	15.10257153	15.58859123	14.89255724	15.3607395	15.1229981	14.00887344	15.63503511	14.83958825	14.58800267	14.32150914	14.86297717	15.27762717	14.45767116	14.5935595	15.36513013	15.08941665	15.35769725	14.98113439	14.96867028	13.75793458	14.33059344	14.57660118	14.75839991	14.7273941	14.71761926	14.7815089	14.48971153	15.09467219	14.45062254	14.82751452	14.57394494	14.64057381	14.75622712	16.48475858	15.14479948	15.09747631	14.80527235	15.33914985	15.15568801	14.81773113	13.99548342
A_33_P3349414	2109	NM_014007	9.723372599	10.3466734	9.470617922	9.669166937	10.37250158	9.016538185	9.89510851	9.692583561	10.17495121	10.12659034	9.72872901	9.495585444	9.984986442	9.194599135	9.470154747	9.812743769	9.68087267	9.863952748	9.494369041	9.330553536	9.757644354	9.474957796	10.17495121	8.672779247	9.727725457	9.076462737	9.789514082	9.994695703	9.536439577	9.316012065	10.20389843	8.899404198	9.348028195	9.734614702	10.61287184	10.2587172	9.572991237	9.623520396	9.69504816	9.119752945	9.254886165	9.65301426	9.830011814	8.886529568	9.934253426	9.635661342	9.863952748	10.1338918	9.511251041	9.662175797	10.03913638	9.621990822	10.17994829	8.457096669	8.952974615	9.763907992	9.769232034	9.146522771	9.689991573	9.81348218	9.156091097	9.607227617	9.468229497	9.79917089	9.547518645	8.736749181	9.552753699	9.94141236	9.547761298	9.572991237	9.497942184	9.337144403	9.81348218	9.515425364	9.636907792	9.518808999	9.07935072	10.04335259	10.04258111	9.047837583	9.458096268	9.754725829	9.911449594	9.563919558	9.26568814	8.905063618	9.125513301	9.94537936	9.596188034	9.5072218	9.340828718	9.174935006	9.681138269	10.33018576	9.903301132	9.82929534	9.997647771	9.418656103	9.245604672	9.422084161	9.52008154
A_24_P265856	2110	NM_020654	10.19758396	9.353173142	9.203752512	9.838180154	9.899247782	9.517151297	9.492139263	9.962452799	8.873912407	8.850511951	9.321233989	9.442460653	9.205193872	9.417118296	9.001748104	10.11987758	10.20943103	9.563256247	10.12313761	9.769746931	10.02314873	9.792249223	9.264254382	9.59448121	9.750061884	9.741111857	9.671098129	10.09103768	9.547287683	9.786416137	9.4274276	9.932642168	9.572249687	10.02393278	8.836691215	9.74953332	8.97518097	8.852119993	9.520822682	9.174935006	9.355665888	9.847350635	10.17406182	9.422557052	8.933538487	10.04975733	9.091536591	9.631237672	9.240385496	9.703835125	9.446374745	9.855467903	9.181648033	9.470617922	9.474714567	10.0454987	10.13519	10.13149456	10.17905313	10.40891568	9.249662937	9.019444105	9.848087623	9.854195034	9.863411139	9.113697356	9.569828977	9.353173142	9.511251041	10.08136855	9.676586688	9.907155974	9.909032082	9.2378326	10.03473024	9.471647171	9.284055209	10.18832429	9.29264539	9.060423904	10.08711366	9.664642132	10.08279606	9.836532537	9.508727808	9.747192987	9.341958649	9.327308346	8.824637633	9.136672777	9.944560939	9.193480659	9.857362558	9.088637587	9.930022754	9.776234748	8.317363468	9.821328954	9.626225231	8.709496776	9.664919191
A_33_P3794213	2111	AJ251642	3.109001636	2.76994262	2.834359871	3.189412657	4.244030895	3.352132677	3.192814054	3.056695068	2.5592961	3.233178411	3.114239643	3.115186588	4.085982952	3.850167834	3.541155791	3.641981147	3.296372372	3.164209395	2.605000498	2.837164362	3.764034232	3.021548025	2.849555357	2.892222817	3.057019094	2.844106649	3.629554538	3.04320017	2.83916609	3.004018752	2.709060268	2.623934981	3.608050671	3.062534452	2.991859466	4.511034729	4.222511351	3.466730944	3.610860667	3.688159287	3.736527022	3.619595526	3.007359765	3.566344755	6.291518199	3.608050671	3.835095861	3.947314161	3.245152766	3.583906248	3.723418385	3.277249993	4.396386825	3.768339218	2.707506123	3.100904746	3.145775824	4.611074567	4.034266812	3.15378164	5.158478864	3.319420462	4.328511357	3.078816315	3.220971049	3.178533745	4.998278265	3.161305072	3.571415888	3.514523077	2.688944103	3.617386045	2.828445765	2.946447912	3.577506118	3.389493309	5.059752692	6.392616503	3.72111591	3.233483904	2.722311344	2.611020039	5.088825248	5.779252991	2.80740361	6.177205927	3.190313376	3.256595089	2.54608131	2.844770898	2.984293834	2.92437972	2.656600157	2.677255374	4.141974432	3.31161613	3.363680529	3.295375625	3.484931066	3.736527022	2.702738523
A_33_P3305058	2112	ENST00000354351	3.118445545	3.068250381	3.238199628	2.962198213	2.748396801	3.34813942	3.48402963	3.066746682	3.786841324	4.033070107	2.660064064	3.011414195	2.599164268	3.548745158	3.554565876	3.147668748	2.982176685	3.178533745	2.92638987	2.842618769	2.730925728	3.027567898	3.077402745	2.893755657	2.851793544	2.848531481	2.589026769	3.07488948	2.680359609	2.684295509	2.71399368	2.623387048	3.072342607	3.471631146	3.531541269	3.30661594	3.261977954	3.470785125	3.624172103	4.13071009	2.919530723	3.632381068	3.016901883	3.499175685	2.84807249	3.617386045	3.852105254	3.955173295	3.254583574	3.174018421	2.914136531	2.690922624	4.401527964	2.797447317	2.787365642	3.105951301	3.434215434	2.754555031	3.146064012	3.067621699	2.729603423	3.326439117	2.942788978	3.399574219	2.672339905	3.26898073	3.796545281	2.625146241	3.583529821	2.684522341	2.681847641	3.627960653	3.014316468	2.591772183	3.582117334	3.387831141	3.332964286	3.63884547	3.744221619	2.701761457	2.719761733	2.695937215	3.365973672	2.88373998	2.817914217	3.387202957	3.196812282	3.036240338	2.604687679	3.163249316	2.977195543	2.932648359	2.799224485	2.755811229	3.37243592	3.319743208	2.9695187	2.560308162	2.587388758	2.994716059	2.697798248
A_33_P3329784	2113	NM_015114	8.602663233	7.843172094	8.142019522	8.439995058	8.364902078	8.25304512	7.831920347	8.307488404	9.28209509	9.374810753	7.906965621	7.970803323	8.066524501	8.549811143	8.066278316	8.062106301	7.594208295	8.065595378	7.987290792	8.115850912	8.291051384	8.289064815	8.701161471	7.86995833	7.860625795	8.788992569	8.651287294	8.173320611	7.903424799	8.65059314	8.346333307	9.259865727	9.348700241	8.506074066	8.146986035	7.776231456	8.580235523	8.165110865	8.542164346	8.889831882	8.405899737	8.33540225	8.287529564	9.293128865	9.098225112	8.139278165	8.382847138	9.797845144	7.885739858	7.944988847	8.350105461	8.402621804	10.37003892	8.621648875	8.313868832	8.172125186	7.927662203	8.455293559	8.195883274	8.118330266	9.33336692	9.061487087	7.822866929	8.420471351	8.399477996	8.669590928	8.231422241	8.12328279	7.889284646	7.85326913	8.876598776	8.050103928	7.986056112	7.854325573	8.061145824	7.875704233	9.592232574	8.48274267	8.748261547	8.479509587	7.947398498	7.702341039	7.940208408	8.112274547	7.956808549	8.964371909	8.029633138	8.329098177	8.250202856	9.353963252	9.17170476	8.71983766	8.221747599	7.619331502	8.44375406	7.598934019	9.378545535	7.691099155	7.888851241	8.038589958	8.527862511
A_33_P3329793	2114	NR_003228	4.879638185	2.779518681	4.457716273	4.557273757	4.356365484	3.335207193	3.914722241	3.987214522	5.970584561	5.016090502	4.295657411	3.010896017	4.175076663	3.800479873	4.193423187	3.388534299	4.580746093	4.157016751	4.279948791	4.973050442	4.507643579	3.0365331	4.538561898	3.359977895	4.119734047	4.569411776	3.689521692	3.645148665	4.979815459	4.315701132	4.312025899	4.534111445	4.05800102	3.878418466	5.897378951	4.041381939	4.459552564	3.472971241	4.422726002	3.359330243	4.411932268	5.330130424	4.304405479	4.603113438	3.292840114	3.633864505	4.656719799	3.962477358	4.128748384	4.202787054	4.779771602	3.938698939	4.412659906	3.838393447	4.775287106	5.321197634	5.052719537	4.209947618	4.715407765	3.855769897	5.098629565	4.320395828	4.41311648	4.460604789	5.071086833	4.926674081	4.645716586	4.876799008	3.602799951	3.048999132	4.001242733	4.218065457	4.073768513	4.447771382	4.36371139	3.377824385	4.045159006	4.014863539	4.597091911	3.644519004	3.92090993	5.229198433	3.486926603	4.556547464	3.829014376	3.842631398	3.436212211	3.780089238	5.197920873	4.952317538	5.403975364	4.360559363	4.545248603	4.68433008	3.821504408	3.830184313	4.71363504	3.38555651	4.104992805	3.97886789	4.251123696
A_23_P320897	2115	ENST00000294737	7.232216382	7.090657023	7.826134927	7.26696133	7.474185562	7.569824996	7.06989682	6.688974464	6.929929201	7.716364347	7.431198139	7.461195591	7.746855728	7.164257835	8.161740947	7.473409248	7.416143078	7.739423093	8.238157353	7.525737442	7.864344288	6.836894088	7.534846942	5.195060481	7.026478307	8.101535841	7.647331267	6.341236015	7.991319136	7.45094992	8.21689297	7.01501484	7.276817249	7.184557582	7.387561843	7.956364306	6.778867235	7.678214103	6.788411577	7.959093301	7.439377431	7.249599943	7.66221478	7.707697936	7.340382654	7.554295232	7.194430021	6.323445325	6.962420526	7.025680062	6.448684234	8.57315057	6.97246176	7.503971613	7.815704799	8.113445139	7.723665434	7.209273961	6.046650874	8.016178747	7.475518598	8.015016761	7.699316444	8.196072903	7.287566494	7.457548172	7.55668408	8.411437514	7.32658331	6.370621551	7.655946795	7.515675012	7.88643688	7.210279104	7.346364636	8.103488313	6.978928723	7.236877128	7.620041569	7.467517381	6.390013373	6.883697688	6.92303901	7.064961879	7.472219092	7.978754835	6.342054466	7.659730314	6.499865236	7.278406778	7.361572639	6.82759401	7.479059247	8.355034433	6.902526104	7.284602707	7.916776125	7.78298636	7.462623617	7.295962234	6.858018759
A_33_P3224505	2116	AK125931	3.146663389	2.782917115	2.92437972	2.969771538	2.724758685	3.31185981	3.041512115	3.098950459	3.102878459	2.847634178	2.941542451	3.001478253	2.670417653	3.580680003	3.596277905	2.935816788	3.082311049	3.228779904	2.822842547	2.848310041	2.737662915	3.038706969	3.456194566	2.873082083	2.720476511	2.860300178	2.735645344	2.80740361	2.693458846	3.53505589	2.729454457	3.362411701	3.111104235	2.851155196	2.869235269	3.31698922	3.276946899	3.467047834	3.670231689	3.139814383	2.949371868	3.66344247	3.238823399	3.464504272	2.870860501	3.651077264	3.894620749	3.959000688	3.274418475	3.75211392	3.048999132	2.986416972	4.417080245	2.807188813	3.113682887	3.388878396	2.796279374	2.74504714	3.523761257	3.069518193	3.340394809	3.343336136	2.765462929	3.101118575	2.660959459	2.704735244	3.807894153	2.636346942	3.615183873	2.745837152	2.626919052	3.658597991	3.048999132	3.795443707	3.57823037	3.356693858	3.349163618	3.410463584	3.801260983	2.660179467	3.179496409	3.435176663	2.810108577	2.902799913	3.376409236	3.397929136	3.200613751	2.932648359	3.187683009	2.61137627	3.55178566	2.947300767	2.820298916	2.687105999	2.976877458	3.334905352	2.892222817	2.842370671	2.766000682	3.287739257	3.400540902
A_33_P3349546	2117	NM_025000	8.689222854	8.951814915	8.61303461	7.945478419	8.656499566	8.404292059	8.109456635	8.244370156	8.596598358	9.046679053	8.336118411	8.151512578	8.313420657	8.203069627	9.327510308	8.12352903	8.34081787	8.243873282	9.017414732	8.169293983	8.635834533	8.161947345	8.211833685	8.24461996	8.485831799	8.649460344	8.384911988	8.297036387	8.190298325	8.763545263	8.209909207	8.460794345	7.888619862	8.31556818	8.816265043	8.718259805	8.013894346	8.425630688	7.91294668	9.148197795	8.245802543	9.007834295	7.863869551	9.465476997	7.834583102	8.151047896	8.870688861	8.465953034	8.411437514	8.491074372	8.444493025	8.528824507	8.121413891	8.745637849	8.575144526	8.644002111	8.133517724	7.954449147	7.958210264	8.272963412	9.170415482	8.617357439	8.307488404	8.162882157	8.027074599	8.465953034	8.195411238	8.285489153	8.208468293	8.193063265	8.446770144	8.039061619	8.138571938	8.736522892	8.331985128	8.605199368	8.269612865	8.4886482	8.779362155	8.662613609	8.152659732	8.104222508	7.690661881	7.983208409	8.334479043	8.357171159	8.34401906	8.098403391	8.275943029	8.289769126	8.603859139	7.227087035	8.630225263	8.199673328	8.184401306	8.441578979	8.948098257	8.238652021	8.310632982	8.761938748	8.473283036
A_33_P3399935	2118	NM_021135	4.746772631	5.740892281	5.936764375	5.659715354	5.378421556	6.13513093	6.241727491	6.254000298	5.087116579	5.185770743	6.024208512	5.869966839	5.259058405	6.167093632	5.722581447	5.900772831	5.430808253	5.206790563	5.030031147	6.208150426	5.218238523	5.115060303	5.335027422	5.419165039	5.952426394	4.984176478	5.85857251	5.593757147	5.852276738	4.564259888	5.640556191	4.939288145	5.993965574	6.301198218	5.182007644	5.844181325	6.721613109	5.402059203	6.694679108	5.885281686	6.375669719	5.654773609	7.069153493	4.865896851	5.467982695	6.432741408	5.729249989	5.676573154	5.601424407	6.551410283	6.276512417	5.916115568	5.582632785	4.80286339	4.884279847	5.361284744	6.562637493	5.685584099	7.088762669	4.924538494	4.563127342	5.238318875	5.973901549	5.543902935	5.597359689	5.360570294	6.868550308	5.82068337	6.104911323	6.113028665	4.100986299	6.659879228	5.926928385	5.674007859	6.632288923	4.877115721	5.682782585	4.778637993	5.453493295	4.053357892	5.799202952	6.583568752	6.018636163	6.352129486	4.406979742	5.446556464	5.709640594	6.351284372	5.537016136	4.816738718	6.077977294	6.382273723	6.156748481	4.818917572	6.497853392	4.869141665	4.5171952	6.157047303	5.471263609	6.257385019	6.155557447
